frame_idx,joint_fixed,joint_model_derived,decoupled_fixed,decoupled_model_derived,memoryless
818,C1,C1,C1,C1,C4
819,C1,C1,C1,C1,C4
820,C1,C1,C1,C1,C4
821,C1,C1,C1,C1,C4
822,C1,C1,C1,C1,C4
823,C1,C1,C1,C1,C1
824,C1,C1,C1,C1,C1
825,C1,C1,C1,C1,C1
826,C1,C1,C1,C1,C1
827,C1,C1,C1,C1,C1
828,C1,C1,C1,C1,C1
829,C1,C1,C1,C1,C1
830,C1,C1,C1,C1,C1
831,C1,C1,C1,C1,C1
832,C1,C1,C1,C1,C1
833,C1,C1,C1,C1,C1
834,C1,C1,C1,C1,C1
835,C1,C1,C1,C1,C1
836,C1,C1,C1,C1,C1
837,C1,C1,C1,C1,C1
838,C1,C1,C1,C1,C1
839,C1,C1,C1,C1,C1
840,C1,C1,C1,C1,C1
841,C1,C1,C1,C1,C1
842,C1,C1,C1,C1,C1
843,C1,C1,C1,C1,C1
844,C1,C1,C1,C1,C1
845,C1,C1,C1,C1,C1
846,C1,C1,C1,C1,C1
847,C1,C1,C1,C1,C1
848,C1,C1,C1,C1,C1
849,C1,C1,C1,C1,C1
850,C1,C1,C1,C1,C1
851,C1,C1,C1,C1,C1
852,C1,C1,C1,C1,C1
853,C1,C1,C1,C1,C4
854,C1,C1,C1,C1,C4
855,C1,C1,C1,C1,C4
856,C1,C1,C1,C1,C4
857,C1,C1,C1,C1,C4
858,C1,C1,C1,C1,C4
859,C1,C1,C1,C1,C4
860,C1,C1,C1,C1,C4
861,C1,C1,C1,C1,C4
862,C1,C1,C1,C1,C4
863,C1,C1,C1,C1,C4
864,C1,C1,C1,C1,C4
865,C1,C1,C1,C1,C4
866,C1,C1,C1,C1,C4
867,C1,C1,C1,C1,C4
868,C1,C1,C1,C1,C4
869,C1,C1,C1,C1,C4
870,C1,C1,C1,C1,C4
871,C1,C1,C1,C1,C4
872,C1,C1,C1,C1,C4
873,C1,C1,C1,C1,C1
874,C1,C1,C1,C1,C1
875,C1,C1,C1,C1,C1
876,C1,C1,C1,C1,C1
877,C1,C1,C1,C1,C1
878,C1,C1,C1,C1,C1
879,C1,C1,C1,C1,C1
880,C1,C1,C1,C1,C1
881,C1,C1,C1,C1,C1
882,C1,C1,C1,C1,C1
883,C1,C1,C1,C1,C1
884,C1,C1,C1,C1,C1
885,C1,C1,C1,C1,C1
886,C1,C1,C1,C1,C1
887,C1,C1,C1,C1,C1
888,C1,C1,C1,C1,C1
889,C1,C1,C1,C1,C1
890,C1,C1,C1,C1,C1
891,C1,C1,C1,C1,C1
892,C1,C1,C1,C1,C1
893,C1,C1,C1,C1,C1
894,C1,C1,C1,C1,C1
895,C1,C1,C1,C1,C1
896,C1,C1,C1,C1,C1
897,C1,C1,C1,C1,C1
898,C1,C1,C1,C1,C1
899,C1,C1,C1,C1,C1
900,C1,C1,C1,C1,C1
901,C1,C1,C1,C1,C4
902,C1,C1,C1,C1,C4
903,C4,C4,C4,C4,C4
904,C4,C4,C4,C4,C4
905,C4,C4,C4,C4,C4
906,C4,C4,C4,C4,C4
907,C4,C1,C4,C1,C4
908,C4,C1,C4,C1,C4
909,C4,C1,C4,C1,C4
910,C4,C1,C4,C1,C4
911,C4,C1,C4,C1,C4
912,C4,C1,C4,C1,C4
913,C4,C1,C4,C1,C4
914,C1,C1,C1,C1,C4
915,C1,C1,C1,C1,C4
916,C1,C1,C1,C1,C4
917,C1,C1,C1,C1,C4
918,C1,C1,C1,C1,C4
919,C1,C1,C1,C1,C4
920,C1,C1,C1,C1,C4
921,C1,C4,C1,C4,C4
922,C1,C4,C1,C4,C4
923,C1,C4,C1,C4,C4
924,C1,C4,C1,C4,C4
925,C4,C4,C4,C4,C4
926,C4,C4,C4,C4,C4
927,C4,C4,C4,C4,C4
928,C4,C4,C4,C4,C4
929,C4,C4,C4,C4,C4
930,C4,C4,C4,C4,C4
931,C4,C1,C4,C1,C4
932,C4,C1,C4,C1,C4
933,C4,C1,C4,C1,C4
934,C4,C1,C4,C1,C4
935,C4,C1,C4,C1,C4
936,C1,C1,C1,C1,C4
937,C1,C1,C1,C1,C4
938,C1,C1,C1,C1,C4
939,C1,C1,C1,C1,C4
940,C1,C1,C1,C1,C4
941,C1,C1,C1,C1,C4
942,C1,C1,C1,C1,C4
943,C1,C1,C1,C1,C4
944,C1,C1,C1,C1,C4
945,C1,C1,C1,C1,C4
946,C1,C1,C1,C1,C4
947,C1,C1,C1,C1,C4
948,C1,C1,C1,C1,C4
949,C1,C1,C1,C1,C4
950,C1,C1,C1,C1,C4
951,C1,C1,C1,C1,C4
952,C1,C1,C1,C1,C4
953,C1,C1,C1,C1,C1
954,C1,C1,C1,C1,C1
955,C1,C1,C1,C1,C1
956,C1,C1,C1,C1,C1
957,C1,C1,C1,C1,C1
958,C1,C1,C1,C1,C1
959,C1,C1,C1,C1,C1
960,C1,C1,C1,C1,C1
961,C1,C1,C1,C1,C1
962,C1,C1,C1,C1,C1
963,C1,C1,C1,C1,C1
964,C1,C1,C1,C1,C1
965,C1,C1,C1,C1,C1
966,C1,C1,C1,C1,C1
967,C1,C1,C1,C1,C1
968,C1,C1,C1,C1,C1
969,C1,C1,C1,C1,C1
970,C1,C1,C1,C1,C1
971,C1,C1,C1,C1,C1
972,C1,C1,C1,C1,C1
973,C1,C1,C1,C1,C1
974,C1,C1,C1,C1,C1
975,C1,C1,C1,C1,C1
976,C1,C1,C1,C1,C1
977,C1,C1,C1,C1,C4
978,C1,C1,C1,C1,C4
979,C1,C1,C1,C1,C4
980,C1,C1,C1,C1,C4
981,C1,C1,C1,C1,C4
982,C1,C1,C1,C1,C4
983,C1,C1,C1,C1,C4
984,C1,C1,C1,C1,C4
985,C1,C1,C1,C1,C4
986,C1,C1,C1,C1,C4
987,C1,C1,C1,C1,C4
988,C1,C1,C1,C1,C4
989,C1,C1,C1,C1,C4
990,C1,C1,C1,C1,C4
991,C1,C1,C1,C1,C4
992,C1,C1,C1,C1,C4
993,C1,C1,C1,C1,C4
994,C1,C1,C1,C1,C4
995,C1,C1,C1,C1,C4
996,C1,C1,C1,C1,C4
997,C1,C1,C1,C1,C4
998,C1,C1,C1,C1,C4
999,C1,C1,C1,C1,C4
1000,C1,C1,C1,C1,C4
1001,C1,C1,C1,C1,C4
1002,C1,C1,C1,C1,C4
1003,C1,C1,C1,C1,C4
1004,C1,C1,C1,C1,C4
1005,C1,C1,C1,C1,C4
1006,C1,C1,C1,C1,C4
1007,C1,C1,C1,C1,C1
1008,C1,C1,C1,C1,C1
1009,C1,C1,C1,C1,C1
1010,C1,C1,C1,C1,C1
1011,C1,C1,C1,C1,C1
1012,C1,C1,C1,C1,C1
1013,C1,C1,C1,C1,C1
1014,C1,C1,C1,C1,C1
1015,C1,C1,C1,C1,C1
1016,C1,C1,C1,C1,C1
1017,C1,C1,C1,C1,C1
1018,C1,C1,C1,C1,C1
1019,C1,C1,C1,C1,C1
1020,C1,C1,C1,C1,C1
1021,C1,C1,C1,C1,C1
1022,C1,C1,C1,C1,C1
1023,C1,C1,C1,C1,C1
1024,C1,C1,C1,C1,C1
1025,C1,C1,C1,C1,C1
1026,C1,C1,C1,C1,C1
1027,C1,C1,C1,C1,C1
1028,C1,C1,C1,C1,C1
1029,C1,C1,C1,C1,C1
1030,C1,C1,C1,C1,C1
1031,C1,C1,C1,C1,C1
1032,C1,C1,C1,C1,C1
1033,C1,C1,C1,C1,C1
1034,C1,C1,C1,C1,C1
1035,C1,C1,C1,C1,C1
1036,C1,C1,C1,C1,C1
1037,C1,C1,C1,C1,C1
1038,C1,C1,C1,C1,C1
1039,C1,C1,C1,C1,C1
1040,C1,C1,C1,C1,C1
1041,C1,C1,C1,C1,C1
1042,C1,C1,C1,C1,C1
1043,C1,C1,C1,C1,C1
1044,C1,C1,C1,C1,C1
1045,C1,C1,C1,C1,C1
1046,C1,C1,C1,C1,C1
1047,C1,C1,C1,C1,C1
1048,C1,C1,C1,C1,C1
1049,C1,C1,C1,C1,C1
1050,C1,C1,C1,C1,C1
1051,C1,C1,C1,C1,C1
1052,C1,C1,C1,C1,C4
1053,C1,C1,C1,C1,C1
1054,C1,C1,C1,C1,C1
1055,C1,C1,C1,C1,C1
1056,C1,C1,C1,C1,C1
1057,C1,C1,C1,C1,C1
1058,C1,C1,C1,C1,C1
1059,C1,C1,C1,C1,C1
1060,C1,C1,C1,C1,C1
1061,C1,C1,C1,C1,C1
1062,C1,C1,C1,C1,C1
1063,C1,C1,C1,C1,C1
1064,C1,C1,C1,C1,C1
1065,C1,C1,C1,C1,C1
1066,C1,C1,C1,C1,C1
1067,C1,C1,C1,C1,C1
1068,C1,C1,C1,C1,C1
1069,C1,C1,C1,C1,C1
1070,C1,C1,C1,C1,C1
1071,C1,C1,C1,C1,C1
1072,C1,C1,C1,C1,C4
1073,C1,C1,C1,C1,C4
1074,C1,C1,C1,C1,C4
1075,C1,C1,C1,C1,C4
1076,C1,C1,C1,C1,C4
1077,C1,C1,C1,C1,C4
1078,C1,C1,C1,C1,C4
1079,C1,C1,C1,C1,C4
1080,C1,C1,C1,C1,C4
1081,C1,C1,C1,C1,C4
1082,C1,C1,C1,C1,C4
1083,C1,C1,C1,C1,C4
1084,C1,C1,C1,C1,C4
1085,C1,C1,C1,C1,C4
1086,C1,C1,C1,C1,C4
1087,C1,C1,C1,C1,C4
1088,C1,C1,C1,C1,C4
1089,C1,C1,C1,C1,C4
1090,C1,C1,C1,C1,C4
1091,C1,C1,C1,C1,C4
1092,C1,C1,C1,C1,C4
1093,C1,C1,C1,C1,C4
1094,C1,C1,C1,C1,C4
1095,C1,C1,C1,C1,C4
1096,C1,C1,C1,C1,C4
1097,C1,C1,C1,C1,C4
1098,C1,C1,C1,C1,C4
1099,C1,C1,C1,C1,C4
1100,C1,C1,C1,C1,C4
1101,C1,C1,C1,C1,C4
1102,C1,C1,C1,C1,C4
1103,C1,C1,C1,C1,C4
1104,C1,C1,C1,C1,C4
1105,C1,C1,C1,C1,C1
1106,C1,C1,C1,C1,C1
1107,C1,C1,C1,C1,C1
1108,C1,C1,C1,C1,C1
1109,C1,C1,C1,C1,C1
1110,C1,C1,C1,C1,C1
1111,C1,C1,C1,C1,C1
1112,C1,C1,C1,C1,C1
1113,C1,C1,C1,C1,C1
1114,C1,C1,C1,C1,C1
1115,C1,C1,C1,C1,C1
1116,C1,C1,C1,C1,C1
1117,C1,C1,C1,C1,C1
1118,C1,C1,C1,C1,C4
1119,C1,C1,C1,C1,C4
1120,C1,C1,C1,C1,C4
1121,C1,C1,C1,C1,C4
1122,C1,C1,C1,C1,C4
1123,C1,C1,C1,C1,C1
1124,C1,C1,C1,C1,C1
1125,C1,C1,C1,C1,C1
1126,C1,C1,C1,C1,C1
1127,C1,C1,C1,C1,C1
1128,C1,C1,C1,C1,C1
1129,C1,C1,C1,C1,C1
1130,C1,C1,C1,C1,C1
1131,C1,C1,C1,C1,C1
1132,C1,C1,C1,C1,C1
1133,C1,C1,C1,C1,C1
1134,C1,C1,C1,C1,C1
1135,C1,C1,C1,C1,C1
1136,C1,C1,C1,C1,C1
1137,C1,C1,C1,C1,C1
1138,C1,C1,C1,C1,C1
1139,C1,C1,C1,C1,C1
1140,C1,C1,C1,C1,C1
1141,C1,C1,C1,C1,C1
1142,C1,C1,C1,C1,C1
1143,C1,C1,C1,C1,C4
1144,C1,C1,C1,C1,C4
1145,C1,C1,C1,C1,C4
1146,C1,C1,C1,C1,C4
1147,C1,C1,C1,C1,C4
1148,C1,C1,C1,C1,C4
1149,C1,C1,C1,C1,C4
1150,C1,C1,C1,C1,C4
1151,C1,C1,C1,C1,C4
1152,C1,C1,C1,C1,C4
1153,C1,C1,C1,C1,C4
1154,C1,C1,C1,C1,C4
1155,C1,C1,C1,C1,C4
1156,C1,C1,C1,C1,C4
1157,C1,C1,C1,C1,C4
1158,C1,C1,C1,C1,C4
1159,C1,C1,C1,C1,C4
1160,C1,C1,C1,C1,C4
1161,C1,C1,C1,C1,C4
1162,C1,C1,C1,C1,C4
1163,C1,C1,C1,C1,C4
1164,C1,C1,C1,C1,C4
1165,C1,C1,C1,C1,C4
1166,C1,C1,C1,C1,C4
1167,C1,C1,C1,C1,C4
1168,C1,C1,C1,C1,C4
1169,C1,C1,C1,C1,C4
1170,C1,C1,C1,C1,C4
1171,C1,C1,C1,C1,C4
1172,C1,C1,C1,C1,C4
1173,C1,C1,C1,C1,C1
1174,C1,C1,C1,C1,C1
1175,C1,C1,C1,C1,C1
1176,C1,C1,C1,C1,C1
1177,C1,C1,C1,C1,C1
1178,C1,C1,C1,C1,C4
1179,C1,C1,C1,C1,C4
1180,C1,C1,C1,C1,C4
1181,C1,C1,C1,C1,C4
1182,C1,C1,C1,C1,C4
1183,C1,C1,C1,C1,C4
1184,C1,C1,C1,C1,C4
1185,C1,C1,C1,C1,C4
1186,C1,C1,C1,C1,C4
1187,C1,C1,C1,C1,C4
1188,C1,C1,C1,C1,C4
1189,C1,C1,C1,C1,C4
1190,C1,C1,C1,C1,C4
1191,C1,C1,C1,C1,C4
1192,C1,C1,C1,C1,C4
1193,C1,C1,C1,C1,C4
1194,C1,C1,C1,C1,C4
1195,C1,C1,C1,C1,C4
1196,C1,C1,C1,C1,C4
1197,C1,C1,C1,C1,C4
1198,C1,C1,C1,C1,C4
1199,C1,C1,C1,C1,C4
1200,C1,C1,C1,C1,C4
1201,C1,C1,C1,C1,C4
1202,C1,C1,C1,C1,C4
1203,C1,C1,C1,C1,C4
1204,C1,C1,C1,C1,C4
1205,C1,C1,C1,C1,C4
1206,C1,C1,C1,C1,C4
1207,C1,C1,C1,C1,C4
1208,C1,C1,C1,C1,C4
1209,C1,C1,C1,C1,C4
1210,C1,C1,C1,C1,C4
1211,C1,C1,C1,C1,C4
1212,C4,C4,C4,C4,C4
1213,C4,C4,C4,C4,C4
1214,C4,C4,C4,C4,C4
1215,C4,C4,C4,C4,C4
1216,C4,C1,C4,C1,C4
1217,C4,C1,C4,C1,C4
1218,C4,C1,C4,C1,C4
1219,C4,C1,C4,C1,C4
1220,C4,C1,C4,C1,C4
1221,C4,C1,C4,C1,C4
1222,C4,C1,C4,C1,C4
1223,C1,C1,C1,C1,C1
1224,C1,C1,C1,C1,C1
1225,C1,C1,C1,C1,C1
1226,C1,C1,C1,C1,C1
1227,C1,C1,C1,C1,C1
1228,C1,C1,C1,C1,C1
1229,C1,C1,C1,C1,C1
1230,C1,C1,C1,C1,C1
1231,C1,C1,C1,C1,C1
1232,C1,C1,C1,C1,C1
1233,C1,C1,C1,C1,C1
1234,C1,C1,C1,C1,C1
1235,C1,C1,C1,C1,C1
1236,C1,C1,C1,C1,C1
1237,C1,C1,C1,C1,C1
1238,C1,C1,C1,C1,C4
1239,C1,C1,C1,C1,C4
1240,C1,C1,C1,C1,C4
1241,C1,C1,C1,C1,C1
1242,C1,C1,C1,C1,C1
1243,C1,C1,C1,C1,C1
1244,C1,C1,C1,C1,C1
1245,C1,C1,C1,C1,C1
1246,C1,C1,C1,C1,C1
1247,C1,C1,C1,C1,C1
1248,C1,C1,C1,C1,C1
1249,C1,C1,C1,C1,C1
1250,C1,C1,C1,C1,C1
1251,C1,C1,C1,C1,C1
1252,C1,C1,C1,C1,C4
1253,C1,C1,C1,C1,C4
1254,C1,C1,C1,C1,C4
1255,C1,C1,C1,C1,C4
1256,C1,C1,C1,C1,C4
1257,C1,C1,C1,C1,C4
1258,C1,C1,C1,C1,C4
1259,C1,C1,C1,C1,C4
1260,C1,C1,C1,C1,C4
1261,C1,C1,C1,C1,C4
1262,C1,C1,C1,C1,C4
1263,C1,C1,C1,C1,C4
1264,C1,C1,C1,C1,C4
1265,C1,C1,C1,C1,C4
1266,C1,C1,C1,C1,C1
1267,C1,C1,C1,C1,C1
1268,C1,C1,C1,C1,C1
1269,C1,C1,C1,C1,C1
1270,C1,C1,C1,C1,C1
1271,C1,C1,C1,C1,C4
1272,C1,C1,C1,C1,C4
1273,C1,C1,C1,C1,C4
1274,C4,C4,C4,C4,C4
1275,C4,C4,C4,C4,C4
1276,C4,C4,C4,C4,C4
1277,C4,C1,C4,C1,C4
1278,C4,C1,C4,C1,C4
1279,C4,C1,C4,C1,C4
1280,C4,C1,C4,C1,C4
1281,C4,C1,C4,C1,C4
1282,C4,C1,C4,C1,C4
1283,C4,C1,C4,C1,C4
1284,C4,C1,C4,C1,C4
1285,C1,C1,C1,C1,C4
1286,C1,C1,C1,C1,C4
1287,C1,C1,C1,C1,C4
1288,C1,C1,C1,C1,C4
1289,C1,C1,C1,C1,C4
1290,C1,C1,C1,C1,C4
1291,C1,C1,C1,C1,C4
1292,C1,C1,C1,C1,C4
1293,C1,C1,C1,C1,C4
1294,C1,C1,C1,C1,C4
1295,C1,C1,C1,C1,C4
1296,C1,C1,C1,C1,C4
1297,C1,C1,C1,C1,C4
1298,C1,C1,C1,C1,C4
1299,C1,C1,C1,C1,C4
1300,C1,C1,C1,C1,C4
1301,C1,C1,C1,C1,C4
1302,C1,C1,C1,C1,C4
1303,C1,C1,C1,C1,C1
1304,C1,C1,C1,C1,C1
1305,C1,C1,C1,C1,C1
1306,C1,C1,C1,C1,C1
1307,C1,C1,C1,C1,C1
1308,C1,C1,C1,C1,C1
1309,C1,C1,C1,C1,C1
1310,C1,C1,C1,C1,C1
1311,C1,C1,C1,C1,C1
1312,C1,C1,C1,C1,C1
1313,C1,C1,C1,C1,C1
1314,C1,C1,C1,C1,C1
1315,C1,C1,C1,C1,C1
1316,C1,C1,C1,C1,C1
1317,C1,C1,C1,C1,C1
1318,C1,C1,C1,C1,C1
1319,C1,C1,C1,C1,C1
1320,C1,C1,C1,C1,C1
1321,C1,C1,C1,C1,C1
1322,C1,C1,C1,C1,C1
1323,C1,C1,C1,C1,C1
1324,C1,C1,C1,C1,C1
1325,C1,C1,C1,C1,C1
1326,C1,C1,C1,C1,C4
1327,C1,C1,C1,C1,C4
1328,C1,C1,C1,C1,C4
1329,C1,C1,C1,C1,C4
1330,C1,C1,C1,C1,C4
1331,C1,C1,C1,C1,C4
1332,C1,C1,C1,C1,C4
1333,C1,C1,C1,C1,C4
1334,C1,C1,C1,C1,C4
1335,C1,C1,C1,C1,C4
1336,C1,C1,C1,C1,C4
1337,C1,C1,C1,C1,C4
1338,C1,C1,C1,C1,C4
1339,C1,C1,C1,C1,C4
1340,C1,C1,C1,C1,C4
1341,C1,C1,C1,C1,C4
1342,C1,C1,C1,C1,C4
1343,C1,C1,C1,C1,C4
1344,C1,C1,C1,C1,C4
1345,C1,C1,C1,C1,C4
1346,C1,C1,C1,C1,C4
1347,C1,C1,C1,C1,C4
1348,C1,C1,C1,C1,C1
1349,C1,C1,C1,C1,C1
1350,C1,C1,C1,C1,C1
1351,C1,C1,C1,C1,C1
1352,C1,C1,C1,C1,C1
1353,C1,C1,C1,C1,C1
1354,C1,C1,C1,C1,C1
1355,C1,C1,C1,C1,C1
1356,C1,C1,C1,C1,C1
1357,C1,C1,C1,C1,C1
1358,C1,C1,C1,C1,C1
1359,C1,C1,C1,C1,C1
1360,C1,C1,C1,C1,C1
1361,C1,C1,C1,C1,C1
1362,C1,C1,C1,C1,C1
1363,C1,C1,C1,C1,C1
1364,C1,C1,C1,C1,C1
1365,C1,C1,C1,C1,C1
1366,C1,C1,C1,C1,C1
1367,C1,C1,C1,C1,C1
1368,C1,C1,C1,C1,C1
1369,C1,C1,C1,C1,C1
1370,C1,C1,C1,C1,C1
1371,C1,C1,C1,C1,C1
1372,C1,C1,C1,C1,C1
1373,C1,C1,C1,C1,C1
1374,C1,C1,C1,C1,C1
1375,C1,C1,C1,C1,C4
1376,C1,C1,C1,C1,C4
1377,C1,C1,C1,C1,C4
1378,C1,C1,C1,C1,C4
1379,C1,C1,C1,C1,C1
1380,C1,C1,C1,C1,C1
1381,C1,C1,C1,C1,C1
1382,C1,C1,C1,C1,C1
1383,C1,C1,C1,C1,C1
1384,C1,C1,C1,C1,C4
1385,C1,C1,C1,C1,C4
1386,C1,C1,C1,C1,C4
1387,C1,C1,C1,C1,C4
1388,C1,C1,C1,C1,C4
1389,C1,C1,C1,C1,C4
1390,C1,C1,C1,C1,C4
1391,C1,C1,C1,C1,C4
1392,C4,C4,C1,C1,C4
1393,C4,C4,C1,C1,C4
1394,C4,C1,C1,C1,C4
1395,C4,C1,C1,C1,C4
1396,C4,C1,C1,C1,C4
1397,C4,C1,C1,C1,C4
1398,C4,C1,C1,C1,C4
1399,C4,C1,C1,C1,C4
1400,C4,C1,C1,C1,C4
1401,C4,C1,C1,C1,C4
1402,C4,C1,C1,C1,C4
1403,C1,C1,C1,C1,C4
1404,C1,C1,C1,C1,C4
1405,C1,C1,C1,C1,C4
1406,C1,C1,C1,C1,C4
1407,C1,C1,C1,C1,C4
1408,C1,C1,C1,C1,C4
1409,C1,C1,C1,C1,C4
1410,C1,C1,C1,C1,C4
1411,C1,C1,C1,C1,C4
1412,C1,C1,C1,C1,C4
1413,C1,C1,C1,C1,C4
1414,C1,C1,C1,C1,C4
1415,C1,C1,C1,C1,C4
1416,C1,C1,C1,C1,C4
1417,C1,C1,C1,C1,C4
1418,C1,C1,C1,C1,C4
1419,C1,C1,C1,C1,C4
1420,C1,C1,C1,C1,C4
1421,C1,C1,C1,C1,C4
1422,C1,C1,C1,C1,C4
1423,C1,C1,C1,C1,C4
1424,C1,C1,C1,C1,C4
1425,C1,C1,C1,C1,C4
1426,C1,C1,C1,C1,C4
1427,C1,C1,C1,C1,C4
1428,C1,C1,C1,C1,C1
1429,C1,C1,C1,C1,C1
1430,C1,C1,C1,C1,C4
1431,C1,C1,C1,C1,C4
1432,C1,C1,C1,C1,C1
1433,C1,C1,C1,C1,C1
1434,C1,C1,C1,C1,C1
1435,C1,C1,C1,C1,C1
1436,C1,C1,C1,C1,C1
1437,C1,C1,C1,C1,C1
1438,C1,C1,C1,C1,C1
1439,C1,C1,C1,C1,C1
1440,C1,C1,C1,C1,C1
1441,C1,C1,C1,C1,C1
1442,C1,C1,C1,C1,C1
1443,C1,C1,C1,C1,C1
1444,C1,C1,C1,C1,C1
1445,C1,C1,C1,C1,C1
1446,C1,C1,C1,C1,C1
1447,C1,C1,C1,C1,C1
1448,C1,C1,C1,C1,C4
1449,C1,C1,C1,C1,C4
1450,C1,C1,C1,C1,C4
1451,C1,C1,C1,C1,C4
1452,C1,C1,C1,C1,C4
1453,C1,C1,C1,C1,C4
1454,C1,C1,C1,C1,C4
1455,C1,C1,C1,C1,C4
1456,C1,C1,C1,C1,C4
1457,C1,C1,C1,C1,C4
1458,C1,C1,C1,C1,C4
1459,C1,C1,C1,C1,C4
1460,C1,C1,C1,C1,C1
1461,C1,C1,C1,C1,C1
1462,C1,C1,C1,C1,C1
1463,C1,C1,C1,C1,C1
1464,C1,C1,C1,C1,C4
1465,C1,C1,C1,C1,C4
1466,C1,C1,C1,C1,C4
1467,C1,C1,C1,C1,C4
1468,C1,C1,C1,C1,C4
1469,C1,C1,C1,C1,C4
1470,C1,C1,C1,C1,C4
1471,C1,C1,C1,C1,C4
1472,C1,C1,C1,C1,C4
1473,C1,C1,C1,C1,C4
1474,C1,C1,C1,C1,C4
1475,C1,C1,C1,C1,C4
1476,C1,C1,C1,C1,C4
1477,C1,C1,C1,C1,C4
1478,C1,C1,C1,C1,C1
1479,C1,C1,C1,C1,C1
1480,C1,C1,C1,C1,C1
1481,C1,C1,C1,C1,C1
1482,C1,C1,C1,C1,C1
1483,C1,C1,C1,C1,C1
1484,C1,C1,C1,C1,C1
1485,C1,C1,C1,C1,C1
1486,C1,C1,C1,C1,C1
1487,C1,C1,C1,C1,C1
1488,C1,C1,C1,C1,C1
1489,C1,C1,C1,C1,C1
1490,C1,C1,C1,C1,C1
1491,C1,C1,C1,C1,C1
1492,C1,C1,C1,C1,C1
1493,C1,C1,C1,C1,C1
1494,C1,C1,C1,C1,C1
1495,C1,C1,C1,C1,C1
1496,C1,C1,C1,C1,C1
1497,C1,C1,C1,C1,C1
1498,C1,C1,C1,C1,C1
1499,C1,C1,C1,C1,C1
