frame_idx,timestamp_ns,blur,illumination,occlusion,soiled_frac,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
985,98500000000,119.79937662664788,7.416758055231831,0.0007812499999999,0.9992,-0.6980038695523827,False,1.0329913585397166,False,-0.6949268678782883,False,False
986,98600000000,207.1663012598349,7.537381416619582,0.0007812499999999,0.9992,-0.6600083810891825,False,1.06136275551487,False,-0.7043968421826036,False,False
987,98700000000,167.8052278251542,7.462398465558549,0.0007812499999999,0.9992,-0.6596024076535523,False,0.9824367001077949,False,-0.7110258241956243,False,False
988,98800000000,180.33625550421013,6.977603563390414,0.0007812499999999,0.9992,-0.6509800771756717,False,0.28849706992551233,False,-0.7156661116047388,False,False
989,98900000000,193.93504378499983,7.614586440118781,0.0007812499999999,0.9992,-0.6358958085864405,False,0.64193024853415,False,-0.718914312791119,False,False
990,99000000000,147.24226226698292,7.639430399231856,0.0007812499999999,0.9992,-0.6564062095258631,False,0.9220640628109991,False,-0.721188053621585,False,False
991,99100000000,88.56264932834837,7.371384351522968,0.0007812499999999,0.9992,-0.7098089198765476,False,0.7650213809081486,False,-0.7227796722029113,False,False
992,99200000000,83.48869998851815,7.352503491824606,0.0007812499999999,0.9992,-0.7505670243308543,False,0.6302169793235404,False,-0.7238938052098396,False,False
993,99300000000,85.4703612542444,7.395612638274725,0.0007812499999999,0.9992,-0.7777790995278612,False,0.5926478962638801,False,-0.7246736983146895,False,False
994,99400000000,89.65734673900339,7.303632950136574,0.0007812499999999,0.9992,-0.7940415309365172,False,0.4451712115049984,False,-0.7252196234880844,False,False
995,99500000000,97.2757250698242,7.419723771454494,0.0007812499999999,0.9992,-0.8003559620021548,False,0.4948809890137752,False,-0.7256017711094609,False,False
996,99600000000,100.5071801622384,7.455460806537307,0.0007812499999999,0.9992,-0.802625852690145,False,0.5767594683270886,False,-0.7258692744444244,False,False
997,99700000000,102.78904215413664,7.507073944235653,0.0007812499999999,0.9992,-0.8026964246095496,False,0.7020719561793821,False,-0.7260565267788989,False,False
998,99800000000,104.26288952008288,7.524523964179918,0.0007812499999999,0.9992,-0.801765126532958,False,0.8127801669717035,False,-0.726187603413031,False,False
999,99900000000,85.7273810139868,7.447273278034479,0.0007812499999999,0.9992,-0.8134467500544328,False,0.7885022613794636,False,-0.7262793570569234,False,False
1000,100000000000,101.81891434728834,7.375286281056618,0.0007812499999999,0.9992,-0.8109165760592466,False,0.6766687036701281,False,-0.7263435846076481,False,False
1001,100100000000,85.27916483285426,7.44716344745606,0.0007812499999999,0.9992,-0.8201510078861975,False,0.6930795411471883,False,-0.7263885438931554,False,False
1002,100200000000,90.28829012660914,7.370401429566568,0.0007812499999999,0.9992,-0.8232820368933339,False,0.6034372685623958,False,-0.7264200153930107,False,False
1003,100300000000,125.48083975600136,7.300305949877878,0.0007812499999999,0.9992,-0.8020566255326526,False,0.44834062696349486,False,-0.7264420454429092,False,False
1004,100400000000,181.89342199993067,7.277892112641771,0.0007812499999999,0.9992,-0.7496618907002706,False,0.31024394437699715,False,-0.7264574664778383,False,False
1005,100500000000,180.35709552829468,7.348516285698177,0.0007812499999999,0.9992,-0.7140078483509348,False,0.3066198426311961,False,-0.7264682612022886,False,False
1006,100600000000,104.72008029767606,7.365108650860361,0.0007812499999999,0.9992,-0.7393789082897486,False,0.32594252633558474,False,-0.7264758175094038,False,False
1007,100700000000,735.8388395099216,7.6336032902139905,0.5952416992187499,0.4048,-0.3371920639157983,False,0.6931957523586064,False,-0.2561112416169632,False,False
1008,100800000000,814.7690592389398,7.610312763762765,0.5949381510416667,0.4051,-0.0031410841419443713,False,0.9195889858892667,False,0.07290377746294197,False,False
1009,100900000000,766.3359047991197,7.6049101692824435,0.5944913736979167,0.4055,0.19846716815358892,False,1.0709466196778252,False,0.30286077596472794,False,False
1010,101000000000,760.1908839912408,7.599512670177127,0.5942765299479167,0.4057,0.3355040463185533,False,1.1697860465313474,False,0.4636606787019617,False,False
1011,101100000000,651.8655647206201,7.61914787180615,0.5950545247395833,0.4049,0.35935016545073295,False,1.2648419747867359,False,0.5768362029687815,False,False
1012,101200000000,590.9077096776723,7.600510112758287,0.5938655598958333,0.4061,0.3354810762621211,False,1.3068268724362677,False,0.6551182954529874,False,False
1013,101300000000,609.6749796189938,7.598379509746673,0.5937491861979167,0.4063,0.3312604601243874,False,1.3334093451156224,False,0.7098236789093395,False,False
1014,101400000000,633.6561585192621,7.595608230650391,0.5932991536458334,0.4067,0.34426311149801503,False,1.3483660637919166,False,0.7477613567744261,False,False
1015,101500000000,788.7738601427608,7.729561703806835,0.6672794596354167,0.3327,0.45658032641612495,False,1.535312313483635,False,0.8328550260814397,False,False
1016,101600000000,816.9517472310696,7.732581562621609,0.6672794596354167,0.3327,0.5539519502473812,False,1.6701531909699157,False,0.892420594596349,False,False
1017,101700000000,817.6277944294584,7.730222643116111,0.6672794596354167,0.3327,0.6225619289106913,False,1.7614340547483722,False,0.9341164925567857,False,False
1018,101800000000,782.8142040018612,7.709559062772839,0.6672794596354167,0.3327,0.6474239418606512,False,1.7981074959035914,False,0.9633036211290915,False,False
1019,101900000000,762.6175079491694,7.675972353839799,0.6672835286458334,0.3327,0.6513884641254882,False,1.7795302095115275,False,0.9837378307549711,False,False
1020,102000000000,797.875850422064,7.734907331462266,0.6672794596354167,0.3327,0.677624539951709,False,1.8441697944209876,False,0.9980385578678211,False,False
1021,102100000000,873.5646166988049,7.715389445731892,0.6671988932291666,0.3328,0.746353117772946,False,1.8637037318304814,False,1.00798531826656,False,False
1022,102200000000,422.3481939706478,6.872041535825452,0.6770247395833333,0.323,0.49422359734802257,False,0.7663116587329539,False,1.0227228016367125,False,False
1023,102300000000,414.6434822344456,6.834739000005995,0.6770247395833333,0.323,0.31260621585978626,False,-0.051006891101838155,False,1.0330390399958191,False,False
1024,102400000000,381.358048463175,6.814330239246747,0.6770247395833333,0.323,0.1633259125397664,False,-0.6500173282834882,False,1.040260406847194,False,False
1025,102500000000,403.4388594736728,6.840142704902156,0.6770247395833333,0.323,0.07352227759826482,False,-1.03531808941688,False,1.0453153636431562,False,False
1026,102600000000,448.3141079842011,6.818827322571424,0.6770247395833333,0.323,0.040519735155758796,False,-1.3331105000066121,False,1.0488538334003297,False,False
1027,102700000000,431.36323777611983,6.828292986101971,0.6770247395833333,0.323,0.006138842006070027,False,-1.529094681265611,False,1.0513307622303514,False,False
1028,102800000000,415.4795733228895,6.776115177260288,0.6770247395833333,0.323,-0.02849677765213127,False,-1.7350250845529465,False,1.0530646124113663,False,False
1029,102900000000,379.63383870242376,6.829610567454411,0.6770247395833333,0.323,-0.07659347254129306,False,-1.8086990473863582,False,1.0542783075380768,False,False
1030,103000000000,927.568110343255,7.618666038697886,0.703349609375,0.2967,0.2543344477278258,False,-0.8207323803417709,False,1.0759575817442009,False,False
1031,103100000000,987.2389329935968,7.632007245257608,0.70337890625,0.2966,0.525688972808963,False,-0.11157938630307238,False,1.091156254990399,False,False
1032,103200000000,987.5124880265552,7.629291410024905,0.703349609375,0.2967,0.7158191639557532,False,0.38124974165383696,False,1.1017721449608262,False,False
1033,103300000000,974.1335052788248,7.618433087657501,0.703349609375,0.2967,0.84000791916259,False,0.7119248714322465,False,1.1092032679401254,False,False
1034,103400000000,941.119377220916,7.595167535177117,0.703349609375,0.2967,0.9049724384212721,False,0.9127463394644376,False,1.1144050540256347,False,False
1035,103500000000,1020.152004520032,7.593028684665514,0.703349609375,0.2967,1.0030359326381848,False,1.0505035457709075,False,1.1180463042854913,False,False
1036,103600000000,967.1248281703784,7.604348956013361,0.703349609375,0.2967,1.0363960816716258,False,1.1618474430865666,False,1.120595179467391,False,False
1037,103700000000,365.59510009754433,5.641087165723196,0.3802115885416667,0.6198,0.6594901486706832,False,-1.3467043824678142,False,0.8666947834132935,False,False
1038,103800000000,458.1984212221675,5.648792380426249,0.3814453125,0.6186,0.45727426950272976,False,-3.092539451509215,True,0.689940696555913,False,True
1039,103900000000,607.5446476219753,5.710079785573659,0.3822428385416666,0.6178,0.4150981719285822,False,-4.233881116829996,True,0.5668438823077767,False,True
1040,104000000000,1207.085009765625,5.5049235427408085,0.38344970703125,0.6166,0.7845092163449563,False,-5.303102675382428,True,0.48163105318781724,False,True
1041,104100000000,1620.0924911934508,5.871811166798329,0.52456787109375,0.4754,1.3179122328690924,False,-5.568202916621782,True,0.5336425405603521,False,True
1042,104200000000,1728.6446029262515,5.892588576048758,0.52371826171875,0.4763,1.7635249477825345,False,-5.72639995849389,True,0.5693783239656984,False,True
1043,104300000000,2336.9906003112787,5.932503691413609,0.5226416015625,0.4774,2.4802474329173516,False,-5.784551855120961,True,0.5935414595041997,False,True
1044,104400000000,385.808837569809,5.233373507131423,0.3088159179687499,0.6912,1.6836363207078366,False,-6.746324860998617,True,0.44126499060622726,False,True
1045,104500000000,270.290428561359,5.264903800852405,0.30869140625,0.6913,1.0491425627977171,False,-7.378026487123919,True,0.3345729418445234,False,True
1046,104600000000,332.1426731628252,5.279727599608917,0.30869140625,0.6913,0.6461534318863528,False,-7.800688062268027,True,0.25988850771133076,False,True
1047,104700000000,827.2141366875112,5.281919894543249,0.30869140625,0.6913,0.6934817206868082,False,-8.093662933380287,True,0.20760940381809595,False,True
1048,104800000000,642.9400692898195,6.9135163062073595,0.2192065429687499,0.7808,0.6039955105302018,False,-6.149204212045175,True,0.10020867617986588,False,True
1049,104900000000,558.431402908961,6.922246508438126,0.2196020507812499,0.7804,0.4851230748571918,False,-4.776581531939301,True,0.025341114408907617,False,True
1050,105000000000,592.6321476177209,6.098686052707269,0.2197013346354166,0.7803,0.4246695542999231,False,-4.900742571092933,True,-0.02698761997428588,False,True
1051,105100000000,493.78333088644274,6.005066515095093,0.2197021484375,0.7803,0.31657806157801255,False,-5.110994039217592,True,-0.0636170901174681,False,True
1052,105200000000,97.5642488528086,7.0640116165981635,0.0003906249999999,0.9996,-0.022730263441833817,False,-3.86306645243281,True,-0.2627890817755137,False,True
1053,105300000000,150.75749912934236,7.396964609179914,0.0003906249999999,0.9996,-0.22485128840324048,False,-2.5508693565048235,True,-0.40220947593614564,False,True
1054,105400000000,641.5183157153598,6.61570760825204,0.3217602539062499,0.6782,-0.039783631030619264,False,-2.6615957622476647,True,-0.2455183923075299,False,True
1055,105500000000,821.0044580626487,7.429153048256811,0.1545760091145833,0.8454,0.20919385487480133,False,-1.667433324030359,True,-0.2681200209745488,False,True
1056,105600000000,597.0130708652072,7.376569995369172,0.152236328125,0.8478,0.23443416777919815,False,-1.0407949810713242,True,-0.28579244556910205,False,True
1057,105700000000,466.4141371184879,7.536668442222738,0.1469327799479166,0.8531,0.16520182237037076,False,-0.39122698790174554,True,-0.3023596023562913,False,True
1058,105800000000,290.97209472584655,7.491757540867272,0.0058463541666666,0.9942,0.0,False,0.00430289340877101,True,-0.4255919667867598,False,True
1059,105900000000,227.71591182470317,7.409990525695511,0.0045515950520833,0.9954,-0.1577319561942975,False,0.17345013489782274,True,-0.5128791066475574,False,True
1060,106000000000,198.69323378994991,7.700939780011204,0.02814453125,0.9719,-0.2874560230341077,False,0.6751633073134393,True,-0.5553120733359197,False,True
1061,106100000000,169.02864622591272,7.723181928025344,0.0279370117187499,0.9721,-0.3980016940933171,False,1.0556653700913754,True,-0.5851793509063118,False,True
1062,106200000000,125.2646502493322,7.689625813400868,0.0279370117187499,0.9721,-0.5045042381265399,False,1.277808425202741,False,-0.6060864452055863,False,False
1063,106300000000,104.4509488427798,7.636398414810068,0.0279370117187499,0.9721,-0.5929054612726747,False,1.3631843089373015,False,-0.6207214112150784,False,False
1064,106400000000,159.19857254841858,7.72055237666393,0.0279370117187499,0.9721,-0.6183572344389637,False,1.5338157777500316,False,-0.630965887421723,False,False
1065,106500000000,101.61325715649858,7.6973018667064,0.0279370117187499,0.9721,-0.6744907594765952,False,1.6226265008267013,False,-0.6381370207663741,False,False
1066,106600000000,166.09830559194086,7.7006557268466445,0.0279370117187499,0.9721,-0.6708758590221435,False,1.6892125385902237,False,-0.6431568141076299,False,False
1067,106700000000,109.91026380140516,7.677597253984818,0.0279370117187499,0.9721,-0.7057329663079136,False,1.705444458549617,False,-0.646670669446509,False,False
1068,106800000000,107.77021237115795,7.5700351107880355,0.0023437499999999,0.9977,-0.7315569321855792,False,1.5750994236011753,False,-0.669381167178421,False,False
1069,106900000000,131.55504391053253,7.585218788094221,0.0023437499999999,0.9977,-0.7338072752148495,False,1.5038615830494604,False,-0.6852785155907595,False,False
1070,107000000000,119.63909555954338,7.586352309562363,0.0023437499999999,0.9977,-0.7433113904635981,False,1.4554884486577626,False,-0.6964066594793963,False,False
1071,107100000000,156.76121943321223,7.589061940387966,0.0023437499999999,0.9977,-0.7252632002686409,False,1.4251970484787602,False,-0.7041963602014422,False,False
1072,107200000000,126.44635728895398,7.35388360617466,0.0023437499999999,0.9977,-0.7328009842781198,False,1.0941581735692139,False,-0.7096491507068743,False,False
1073,107300000000,120.05937633641496,7.609923953621377,0.0023437499999999,0.9977,-0.742327331869777,False,1.199750444141213,False,-0.7134661040606767,False,False
1074,107400000000,110.56374026482304,7.517894196956172,0.0023437499999999,0.9977,-0.7553141738927394,False,1.152420744314183,False,-0.7161379714083385,False,False
1075,107500000000,96.01132785260675,7.53076618697068,0.006455078125,0.9935,-0.7740881423083104,False,1.1362481138046123,False,-0.7147551691834797,False,False
1076,107600000000,98.78384031810694,7.542250308841226,0.0064542643229166,0.9935,-0.7853850896844263,False,1.140056989661673,False,-0.7137878515511319,False,False
1077,107700000000,83.90948809226288,7.5529057782664495,0.0064567057291666,0.9935,-0.8031903506828257,False,1.1567612146358144,False,-0.713108797433329,False,False
1078,107800000000,81.46718096516928,7.46013471668634,0.0064558919270832,0.9935,-0.8172791451785333,False,1.0462332532569396,False,-0.7126341034759203,False,False
1079,107900000000,84.79273669902418,7.448409720674483,0.0064575195312499,0.9935,-0.8249284756763123,False,0.9534166242615376,False,-0.7123005298556279,False,False
1080,108000000000,80.32079596670403,7.513097222601749,0.0065698242187499,0.9934,-0.8332586375497593,False,0.9736673128860626,False,-0.7119781666640964,False,False
1081,108100000000,82.54759109755356,7.459664364124579,0.0065087890624999,0.9935,-0.8376080408026304,False,0.9174478576528621,False,-0.7118008068090064,False,False
1082,108200000000,110.4390729374561,6.952721038400977,0.003251953125,0.9967,-0.8220936238177526,False,0.21022348247389577,False,-0.7142536429729182,False,False
1083,108300000000,73.7219913425121,7.457542539253328,0.003251953125,0.9967,-0.8356650875599344,False,0.38024178542012965,False,-0.7159706282876566,False,False
1084,108400000000,73.48352099802692,7.487415137649474,0.003251953125,0.9967,-0.8453237904086317,False,0.5386101504162379,False,-0.7171725180079733,False,False
1085,108500000000,291.11023965933526,7.42966518002114,0.003251953125,0.9967,-0.7072760072706711,False,0.5733855210816438,False,-0.7180138408121951,False,False
1086,108600000000,69.60390169685085,7.49903772484372,0.003251953125,0.9967,-0.7580329338969928,False,0.6891229032617981,False,-0.7186027667751503,False,False
1087,108700000000,74.19852135145399,7.506843059594807,0.003251953125,0.9967,-0.7905055214236602,False,0.7804221824505863,False,-0.7190150149492189,False,False
1088,108800000000,140.23996095140708,7.428759579423071,0.003251953125,0.9967,-0.7692923416263507,False,0.7414608630845761,False,-0.719303588671067,False,False
1089,108900000000,463.0648792894045,7.190784636842221,0.9272176106770832,0.0728,-0.5396353312430516,False,0.4006686625827726,False,0.01158695332788128,False,False
1090,109000000000,439.8473331421951,7.159875528677727,0.9272347005208332,0.0728,-0.39432438521252233,False,0.12139302303648887,False,0.5232238551532599,False,False
1091,109100000000,474.9245578019295,7.215685336494112,0.9272347005208332,0.0728,-0.26926632859024435,False,-0.0005734835706269863,False,0.8813696864310249,False,False
1092,109200000000,505.7992783371442,7.1906026575265685,0.9272347005208332,0.0728,-0.1611816418899191,False,-0.11899512810498139,False,1.1320717683254602,False,False
1093,109300000000,1297.9013067792357,7.665612024982131,0.9645174153645834,0.0355,0.4415425342970131,False,0.42390919276604233,False,1.3370633641088787,False,False
1094,109400000000,938.7049420577785,7.631758984157845,0.9646728515625,0.0353,0.6244401032305971,False,0.7593426441327272,False,1.4806804708424122,False,False
1095,109500000000,1068.7013492260874,7.579849490099827,0.96436279296875,0.0356,0.8389680445842129,False,0.9257580740805371,False,1.5809671101106573,False,False
1096,109600000000,940.5544830242626,7.6348334997154685,0.96428466796875,0.0357,0.9038686454712069,False,1.1146873710945226,False,1.6511059407933322,False,False
1097,109700000000,506.9342162577782,7.065855074930253,0.9389640299479168,0.061,0.6607680279403194,False,0.4973391926817008,False,1.680168038169294,False,False
1098,109800000000,894.9109155232106,7.164120462745186,0.9389640299479168,0.061,0.7487573921480492,False,0.1946548680236958,False,1.7005115063324672,False,False
1099,109900000000,509.9992220052056,7.076056600519168,0.9389640299479168,0.061,0.5542296062346708,False,-0.1332435943535201,False,1.714751934046688,False,False
1100,110000000000,545.4911816172175,7.075178846412069,0.9389640299479168,0.061,0.44167651524119833,False,-0.36392891217406703,False,1.7247202334466427,False,False
1101,110100000000,1361.1832266418037,7.504930586878293,0.9525626627604168,0.0474,0.9056510502046509,False,0.04076633098393425,False,1.7424580306637818,False,False
1102,110200000000,1056.7907246480777,7.486776538489085,0.95267822265625,0.0473,1.0278903747777148,False,0.30013601202376866,False,1.7549659260733181,False,False
1103,110300000000,1258.066910770406,7.477433764263536,0.9523225911458332,0.0477,1.2473871285119484,False,0.469386182693829,False,1.7634400576117921,False,False
1104,110400000000,1284.100889201688,7.513384887275157,0.95243896484375,0.0476,1.4183578721371637,False,0.635224986632118,False,1.7694640309713163,False,False
1105,110500000000,1275.7100944009994,6.415605482003118,0.12089599609375,0.8791,1.5324541556346853,False,-0.6949535862135741,False,1.1157181930733697,False,False
1106,110600000000,1198.3429340203438,6.595304011730633,0.1209293619791667,0.8791,1.5608414254673122,False,-1.3893353717335504,False,0.6581225074719838,False,False
1107,110700000000,836.0282063786825,6.855648310865204,0.1208317057291666,0.8792,1.339628200455694,False,-1.5324129121080667,False,0.33772825654464245,False,False
1108,110800000000,552.2529329019758,6.265188497834172,0.1209082031249999,0.8791,0.9959548022573528,False,-2.410466458416176,False,0.1135128098504942,False,False
1109,110900000000,146.06568684863777,7.113738773278207,0.1446077473958333,0.8554,0.4851063244757756,False,-1.9071842728028794,False,-0.024685617439258394,False,False
1110,111000000000,143.05363606185648,7.137345048776279,0.1446077473958333,0.8554,0.12550817065268066,False,-1.5237867356826034,False,-0.1214245165420851,False,False
1111,111100000000,161.17866937198573,7.289885839869187,0.1446077473958333,0.8554,-0.11415013515042605,False,-1.0544441144211354,False,-0.18914174591406382,False,False
1112,111200000000,160.9874812184963,7.231258376687747,0.1446077473958333,0.8554,-0.2820381658595993,False,-0.8031428310698717,False,-0.23654380647444895,False,False
1113,111300000000,561.9686872834463,5.293277573883703,0.20778564453125,0.7922,-0.13274678867397485,False,-3.1804181356081025,True,-0.21973541522001142,False,True
1114,111400000000,436.30778853170006,5.269078548581984,0.20778564453125,0.7922,-0.11185761931749084,False,-4.876391772184208,True,-0.2079695413419052,False,True
1115,111500000000,256.4590761079888,5.008736068322743,0.20778564453125,0.7922,-0.2169065807355773,False,-6.406560631005841,True,-0.1997334296272308,False,True
1116,111600000000,632.0947860702912,6.140000660063765,0.43185546875,0.5681,-0.04049275473711713,False,-5.987298151801997,True,-0.016671759083710658,False,True
1117,111700000000,656.5118417216877,6.123163901032684,0.43185546875,0.5681,0.09924403863527828,False,-5.7159959471552995,True,0.11147141029675339,False,True
1118,111800000000,1362.8599249698957,6.183725517056384,0.43185546875,0.5681,0.6670639920835902,False,-5.4462977093015335,True,0.20117162886307824,False,True
1119,111900000000,644.6583788759204,6.118337121631434,0.43185546875,0.5681,0.5866464641529213,False,-5.343654661474667,True,0.2639617818595057,False,True
1120,112000000000,83.46846670023335,7.291769975828974,0.0003914388020833,0.9996,0.15693828125449308,False,-3.725869413977596,True,-0.03348322746657899,False,True
1121,112100000000,77.5423271229638,7.1982188565356715,0.0003914388020833,0.9996,-0.1478007015886075,False,-2.7166683439657704,True,-0.2416947339948382,False,True
1122,112200000000,74.63817076486946,7.274430439414749,0.0003914388020833,0.9996,-0.3630504159738923,False,-1.9098229048670248,True,-0.3874427885646196,False,True
1123,112300000000,78.71795812818142,7.213277533844311,0.0003914388020833,0.9996,-0.5110105244722014,False,-1.425596784496872,True,-0.48946642676346663,False,True
1124,112400000000,179.68443737339908,7.155091236133945,0.18741943359375,0.8126,-0.5473994789022963,False,-1.1632958398234072,True,-0.41289611780100927,False,True
1125,112500000000,238.65489005320865,7.286398235249337,0.18741943359375,0.8126,-0.5336327924709423,False,-0.8066952201383296,True,-0.3592969015272892,False,True
1126,112600000000,220.8979548256768,7.247417727500146,0.1873046874999999,0.8127,-0.5358115812822699,False,-0.6084295234246169,True,-0.3218682435681711,False,True
1127,112700000000,429.60197473290503,7.2956583999409315,0.2953238932291666,0.7047,-0.39846502438704406,False,-0.40608902625027915,True,-0.21019743499964796,False,True
1128,112800000000,389.9317520659738,7.327983273948247,0.2949275716145834,0.7051,-0.32871901102844586,False,-0.2218643831493494,True,-0.1323414605025375,False,True
1129,112900000000,391.5127278697325,7.306526428647843,0.2941650390625,0.7058,-0.27884481996690214,False,-0.12117538068225844,False,-0.07844563612930766,False,False
1130,113000000000,403.48295084563824,7.348242180512214,0.2937679036458334,0.7062,-0.2359678967460433,False,0.004265196146782152,False,-0.04103279449395574,False,False
1131,113100000000,46.05080226005713,7.440344314540869,0.0033528645833332,0.9966,-0.44378949501359244,False,0.21341324246531218,False,-0.24463618764579947,False,False
1132,113200000000,50.96458139166236,7.495127555843583,0.0033528645833332,0.9966,-0.585994983890211,False,0.431990869409272,False,-0.38715856285209005,False,False
1133,113300000000,40.87365141144792,7.4552371152775585,0.0033528645833332,0.9966,-0.6922533335340886,False,0.5324416833162449,False,-0.4869242254964935,False,False
1134,113400000000,597.0084252428843,7.274216605204415,0.93300537109375,0.067,-0.3965819553053253,False,0.3642723990788502,False,0.17883210252767476,False,False
1135,113500000000,604.1948893182437,7.245602214958283,0.93300537109375,0.067,-0.18483011548255562,False,0.20885596921745964,False,0.6448615321445925,False,False
1136,113600000000,736.5604451469414,7.268655981024973,0.93300537109375,0.067,0.05147224762756765,False,0.1304365738383566,False,0.9710821328764347,False,False
1137,113700000000,678.5683967993816,7.237465974351858,0.93300537109375,0.067,0.17829597776908124,False,0.03445182909523758,False,1.1994365533887241,False,False
1138,113800000000,528.6724404880677,7.222776678102948,0.93300537109375,0.067,0.1673317805987966,False,-0.05208985549837247,False,1.3592846477473273,False,False
1139,113900000000,495.9239312006308,7.216670195642694,0.93300537109375,0.067,0.1378659759923675,False,-0.12071399921670585,False,1.471178313798349,False,False
1140,114000000000,1208.9339472253482,7.577956559491923,0.9714396158854168,0.0286,0.5916769626556204,False,0.3072245887587674,False,1.5799151724415033,False,False
1141,114100000000,1297.6627328015425,7.575543359219813,0.97177978515625,0.0282,0.9683848102921572,False,0.6036023378686942,False,1.6563001341639034,False,False
1142,114200000000,1166.762250091944,7.564176156270802,0.9713321940104168,0.0287,1.144979088437592,False,0.7960910794665351,False,1.709415448590383,False,False
1143,114300000000,910.0707688201242,7.462948175459315,0.9720979817708332,0.0279,1.0977925048181154,False,0.7974707403089941,False,1.7472021021638782,False,False
1144,114400000000,850.013170356877,7.371226992652517,0.9722444661458334,0.0278,1.0247995546653446,False,0.6775987432492385,False,1.7737686661748813,False,False
1145,114500000000,734.9003580670649,7.288184185204504,0.94487548828125,0.0551,0.8971083943568924,False,0.48428388169340186,False,1.7707094175220395,False,False
1146,114600000000,590.7807298608456,7.293470511680521,0.9445743815104166,0.0554,0.7118273440933295,False,0.35592793140125395,False,1.7683296911954063,False,False
1147,114700000000,660.8806868076794,7.293691957665541,0.9469327799479168,0.0531,0.6287751384717434,False,0.26637050945490165,False,1.7685299775706245,False,False
1148,114800000000,587.3457182926012,7.292688896133958,0.94777587890625,0.0522,0.5217084073838719,False,0.202358834096685,False,1.7693372843882806,False,False
1149,114900000000,1620.773608304808,7.712845410184524,0.9511808268229168,0.0488,1.134404882099171,False,0.7110844286431426,False,1.7725965815827778,False,False
1150,115000000000,1555.4858994972203,7.715426098375532,0.9514070638020832,0.0486,1.5198499559989462,False,1.0705922636864154,False,1.7750571007836853,False,False
1151,115100000000,1515.6062052404027,7.700435143641494,0.9516324869791668,0.0484,1.763125548810403,False,1.302497966000276,False,1.7769578314640273,False,False
1152,115200000000,1453.6306065546437,7.6640682701147,0.95173095703125,0.0483,1.8921798843129696,False,1.4169205440516386,False,1.7783662578716906,False,False
1153,115300000000,1255.9838005016638,7.658487343514452,0.95181884765625,0.0482,1.851003683072658,False,1.4896637759611515,False,1.7794217002627888,False,False
1154,115400000000,1288.4849041040102,7.63502794158047,0.9519156901041668,0.0481,1.8438065849845398,False,1.5096775291832234,False,1.7802371370178758,False,False
1155,115500000000,921.462188780456,7.370965548373946,0.9453019205729166,0.0547,1.5945516062018332,False,1.1757990565875531,False,1.7755747638399562,False,False
1156,115600000000,1626.677893909812,7.683366290511988,0.9467830403645834,0.0532,1.889323834447122,False,1.353655418656223,False,1.7734830462120401,False,False
1157,115700000000,1420.5477528964573,7.658652005385464,0.9476228841145832,0.0524,1.958505344840291,False,1.4455951214050657,False,1.7726833745272903,False,False
1158,115800000000,1342.3019464657862,7.563478476864471,0.9475602213541666,0.0524,1.9548676221899368,False,1.3845668725862263,False,1.7720740221188773,False,False
1159,115900000000,823.7454361959856,7.330035122528319,0.9457405598958332,0.0543,1.607273579691161,False,1.0342979469541218,False,1.770207659014274,False,False
1160,116000000000,1043.978570136573,7.538868989756501,0.9473160807291666,0.0527,1.5105009344779903,False,1.0642371655636695,False,1.770147843743838,False,False
1161,116100000000,1075.5068097702124,7.578543619448983,0.947255859375,0.0527,1.4637389816713635,False,1.1374638242444097,False,1.7700583226006044,False,False
1162,116200000000,606.069308650726,7.474127496472432,0.9472762044270834,0.0527,1.1186417795118948,False,1.0511598200165853,False,1.7700117559266677,False,False
1163,116300000000,848.2608053637816,7.18130404117241,0.9749503580729166,0.025,1.0382280228293568,False,0.6049677539853935,False,1.7918764746103657,False,False
1164,116400000000,1022.9099273506135,7.546451184929825,0.9748177083333334,0.0252,1.0981499642917627,False,0.773695167672105,False,1.8070768179053003,False,False
1165,116500000000,1011.5800148933304,7.518370500417689,0.9748128255208334,0.0252,1.1325563966230994,False,0.8548095551576633,False,1.8177131946614358,False,False
1166,116600000000,1099.156418445952,7.508613598721448,0.97472412109375,0.0253,1.214914260929445,False,0.8987354295150564,False,1.825088470559944,False,False
1167,116700000000,1151.2606167770994,7.574020104334331,0.97482666015625,0.0252,1.3072349130489995,False,1.015653119441363,False,1.8303322982455892,False,False
1168,116800000000,1067.3804621941222,7.403074597235757,0.9749552408854166,0.025,1.3160454928828864,False,0.8722839267448617,False,1.8341047177839291,False,False
1169,116900000000,1121.27495477421,7.692286470163073,0.97473876953125,0.0253,1.3580743081300461,False,1.1529466880424775,False,1.8365741273966447,False,False
1170,117000000000,1059.1097954618606,7.553983088541844,0.9520564778645834,0.0479,1.346129765647428,False,1.1672033022525952,False,1.8203552350457597,False,False
1171,117100000000,840.8254556200002,7.663534438455644,0.9520735677083332,0.0479,1.1925221294731716,False,1.3215109847286526,False,1.809015532826255,False,False
1172,117200000000,976.1225528136724,7.5171121930402975,0.9520198567708332,0.048,1.1750235077711833,False,1.236622874331943,False,1.801035242219098,False,False
1173,117300000000,809.7734205376937,7.381687506963246,0.9520133463541668,0.048,1.0520857167493722,False,0.9987864059884367,False,1.7954438873936633,False,False
1174,117400000000,827.9456062737936,7.234869801170343,0.9520450846354168,0.048,0.9781210401436546,False,0.6388763920915826,False,1.7915550520929295,False,False
