frame_idx,joint_fixed,joint_model_derived,decoupled_fixed,decoupled_model_derived,memoryless
520,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
521,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
522,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
523,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
524,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
525,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
526,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
527,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
528,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
529,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
530,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
531,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
532,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
533,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
534,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
535,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
536,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
537,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
538,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
539,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
540,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
541,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
542,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
543,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
544,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
545,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
546,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
547,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
548,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
549,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
550,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
551,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
552,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
553,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
554,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
555,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
556,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
557,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
558,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
559,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
560,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
561,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
562,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
563,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
564,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
565,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
566,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
567,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
568,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
569,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
570,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
571,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
572,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
573,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
574,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
575,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
576,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
577,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
578,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
579,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
580,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
581,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
582,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
583,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
584,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
585,C1,C1,C1,C1,C1
586,C1,C1,C1,C1,C1
587,C1,C1,C1,C1,C1
588,C1,C1,C1,C1,C1
589,C1,C1,C1,C1,C1
590,C1,C1,C1,C1,C1
591,C1,C1,C1,C1,C1
592,C1,C1,C1,C1,C1
593,C1,C1,C1,C1,C1
594,C1,C1,C1,C1,C1
595,C1,C1,C1,C1,C1
596,C1,C1,C1,C1,C1
597,C1,C1,C1,C1,C1
598,C1,C1,C1,C1,C1
599,C1,C1,C1,C1,C1
600,C1,C1,C1,C1,C1
601,C1,C1,C1,C1,C1
602,C1,C1,C1,C1,C1
603,C1,C1,C1,C1,C1
604,C1,C1,C1,C1,C1
605,C1,C1,C1,C1,C1
606,C1,C1,C1,C1,C1
607,C1,C1,C1,C1,C1
608,C1,C1,C1,C1,C1
609,C1,C1,C1,C1,C1
610,C1,C1,C1,C1,C1
611,C1,C1,C1,C1,C1
612,C1,C1,C1,C1,C1
613,C1,C1,C1,C1,C1
614,C1,C1,C1,C1,C1
615,C1,C1,C1,C1,C1
616,C1,C1,C1,C1,C1
617,C1,C1,C1,C1,C1
618,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
619,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
620,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
621,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
622,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
623,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
624,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
625,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
626,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
627,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
628,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
629,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
630,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
631,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
632,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
633,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
634,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
635,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
636,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
637,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
638,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
639,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
640,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
641,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
642,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
643,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
644,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
645,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
646,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
647,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
648,C1,C1,C1,C1,C1
649,C1,C1,C1,C1,C1
650,C1,C1,C1,C1,C1
651,C1,C1,C1,C1,C1
652,C1,C1,C1,C1,C1
653,C1,C1,C1,C1,C1
654,C1,C1,C1,C1,C1
655,C1,C1,C1,C1,C1
656,C1,C1,C1,C1,C1
657,C1,C1,C1,C1,C1
658,C1,C1,C1,C1,C1
659,C1,C1,C1,C1,C1
660,C1,C1,C1,C1,C1
661,C1,C1,C1,C1,C1
662,C1,C1,C1,C1,C1
663,C1,C1,C1,C1,C1
664,C1,C1,C1,C1,C1
665,C1,C1,C1,C1,C1
666,C1,C1,C1,C1,C1
667,C1,C1,C1,C1,C1
668,C1,C1,C1,C1,C1
669,C1,C1,C1,C1,C1
670,C1,C1,C1,C1,C1
671,C1,C1,C1,C1,C1
672,C1,C1,C1,C1,C1
673,C1,C1,C1,C1,C1
674,C1,C1,C1,C1,C1
675,C1,C1,C1,C1,C1
676,C1,C1,C1,C1,C1
677,C1,C1,C1,C1,C1
678,C1,C1,C1,C1,C1
679,C1,C1,C1,C1,C1
680,C1,C1,C1,C1,C1
681,C1,C1,C1,C1,C1
682,C1,C1,C1,C1,C1
683,C1,C1,C1,C1,C1
684,C1,C1,C1,C1,C1
685,C1,C1,C1,C1,C1
686,C1,C1,C1,C1,C1
687,C1,C1,C1,C1,C1
688,C1,C1,C1,C1,C1
689,C1,C1,C1,C1,C1
690,C1,C1,C1,C1,C1
691,C1,C1,C1,C1,C1
692,C1,C1,C1,C1,C1
693,C1,C1,C1,C1,C1
694,C1,C1,C1,C1,C1
695,C1,C1,C1,C1,C1
696,C1,C1,C1,C1,C1
697,C1,C1,C1,C1,C1
698,C1,C1,C1,C1,C1
699,C1,C1,C1,C1,C1
700,C1,C1,C1,C1,C1
701,C1,C1,C1,C1,C1
702,C1,C1,C1,C1,C1
703,C1,C1,C1,C1,C1
704,C1,C1,C1,C1,C1
705,C1,C1,C1,C1,C1
706,C1,C1,C1,C1,C1
707,C1,C1,C1,C1,C1
708,C1,C1,C1,C1,C1
709,C1,C1,C1,C1,C1
710,C1,C1,C1,C1,C1
711,C1,C1,C1,C1,C1
712,C1,C1,C1,C1,C1
713,C1,C1,C1,C1,C1
714,C1,C1,C1,C1,C1
715,C1,C1,C1,C1,C1
716,C1,C1,C1,C1,C1
717,C1,C1,C1,C1,C1
718,C1,C1,C1,C1,C1
719,C1,C1,C1,C1,C1
720,C1,C1,C1,C1,C1
721,C1,C1,C1,C1,C1
722,C1,C1,C1,C1,C1
723,C1,C1,C1,C1,C1
724,C1,C1,C1,C1,C1
725,C1,C1,C1,C1,C1
726,C1,C1,C1,C1,C1
727,C1,C1,C1,C1,C1
728,C1,C1,C1,C1,C1
729,C1,C1,C1,C1,C1
730,C1,C1,C1,C1,C1
731,C1,C1,C1,C1,C1
732,C1,C1,C1,C1,C1
733,C1,C1,C1,C1,C1
734,C1,C1,C1,C1,C1
735,C1,C1,C1,C1,C1
736,C1,C1,C1,C1,C1
737,C1,C1,C1,C1,C1
738,C1,C1,C1,C1,C1
739,C1,C1,C1,C1,C1
740,C1,C1,C1,C1,C1
741,C1,C1,C1,C1,C1
742,C1,C1,C1,C1,C1
743,C1,C1,C1,C1,C1
744,C1,C1,C1,C1,C1
745,C1,C1,C1,C1,C1
746,C1,C1,C1,C1,C1
747,C1,C1,C1,C1,C1
748,C1,C1,C1,C1,C1
749,C1,C1,C1,C1,C1
750,C1,C1,C1,C1,C1
751,C1,C1,C1,C1,C1
752,C1,C1,C1,C1,C1
753,C1,C1,C1,C1,C1
754,C1,C1,C1,C1,C1
755,C1,C1,C1,C1,C1
756,C1,C1,C1,C1,C1
757,C1,C1,C1,C1,C1
758,C1,C1,C1,C1,C1
759,C1,C1,C1,C1,C1
760,C1,C1,C1,C1,C1
761,C1,C1,C1,C1,C1
762,C1,C1,C1,C1,C1
763,C1,C1,C1,C1,C1
764,C1,C1,C1,C1,C1
765,C1,C1,C1,C1,C1
766,C1,C1,C1,C1,C1
767,C1,C1,C1,C1,C1
768,C1,C1,C1,C1,C1
769,C1,C1,C1,C1,C1
770,C1,C1,C1,C1,C1
771,C1,C1,C1,C1,C1
772,C1,C1,C1,C1,C1
773,ABSTAIN,ABSTAIN,C1,C1,C1
774,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
775,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
776,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
777,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
778,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
779,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
780,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
781,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
782,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
783,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
784,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
785,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
786,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
787,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
788,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
789,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
790,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
791,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
792,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
793,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
794,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
795,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
796,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
797,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
798,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
799,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
800,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
801,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
802,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
803,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
804,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
805,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
806,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
807,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
808,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
809,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
810,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
811,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
812,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
813,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
814,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
815,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
816,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
817,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
818,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
819,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
820,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
821,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
822,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
823,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
824,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
825,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
826,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
827,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
828,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
829,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
830,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
831,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
832,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
833,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
834,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
835,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
836,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
837,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
838,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
839,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
840,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
841,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
842,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
843,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
844,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
845,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
846,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
847,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
848,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
849,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
850,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
851,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
852,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
853,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
854,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
855,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
856,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
857,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
858,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
859,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
860,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
861,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
862,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
863,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
864,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
865,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
866,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
867,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
868,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
869,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
870,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
871,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
872,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
873,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
874,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
875,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
876,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
877,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
878,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
879,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
880,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
881,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
882,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
883,C1,C1,C1,C1,C1
884,C1,C1,C1,C1,C1
885,C1,C1,C1,C1,C1
886,C1,C1,C1,C1,C1
887,C1,C1,C1,C1,C1
888,C1,C1,C1,C1,C1
889,C1,C1,C1,C1,C1
890,C1,C1,C1,C1,C1
891,C1,C1,C1,C1,C1
892,C1,C1,C1,C1,C1
893,C1,C1,C1,C1,C1
894,ABSTAIN,ABSTAIN,C1,C1,C1
895,ABSTAIN,ABSTAIN,C1,C1,C1
896,ABSTAIN,ABSTAIN,C1,C1,C1
897,ABSTAIN,ABSTAIN,C1,C1,C1
898,ABSTAIN,ABSTAIN,C1,C1,C1
899,ABSTAIN,ABSTAIN,C1,C1,C1
900,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
901,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
902,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
903,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
904,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
905,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
906,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
907,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
908,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
909,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
910,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
911,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
912,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
913,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
914,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
915,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
916,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
917,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
918,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
919,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
920,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
921,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
922,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
923,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
924,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
925,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
926,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
927,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
928,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
929,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
930,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
931,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
932,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
933,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
934,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
935,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
936,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
937,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
938,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
939,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
940,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
941,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
942,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
943,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
944,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
945,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
946,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
947,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
948,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
949,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
950,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
951,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
952,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
953,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
954,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
955,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
956,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
957,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
958,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
959,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
960,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
961,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
962,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
963,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
964,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
965,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
966,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
967,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
968,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
969,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
970,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
971,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
972,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
973,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
974,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
975,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
976,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
977,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
978,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
979,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
980,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
981,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
982,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
983,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
984,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
985,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
986,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
987,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
988,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
989,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
